Address,Cars,Bluecar counter,Utilib counter,Utilib 1.4 counter,City,Kind,Postal code,Public name,Station type,Status,year,month,day,hour,minute
15 avenue du GÃ©nÃ©ral Laperrine,1,1,0,0,Paris,STATION,75012,Paris/Laperrine/15,station,ok,2018,4,9,5,40
46 Avenue de Villiers,5,5,0,0,Paris,STATION,75017,Paris/Villiers/46,station,ok,2018,4,2,8,16
45 rue Jeanne D'Arc,2,2,0,0,Paris,STATION,75013,Paris/Jeanne D'Arc/45,station,ok,2018,4,5,22,52
9 Boulevard des Batignolles,3,3,0,0,Paris,STATION,75008,Paris/Batignolles/9,station,ok,2018,4,5,17,20
2 rue Sibour,0,0,0,0,Paris,STATION,75010,Paris/Sibour/2,station,ok,2018,4,8,6,48
22 Rue Auguste Blanqui,5,5,0,0,Drancy,STATION,93700,Drancy/Auguste Blanqui/22,station,ok,2018,4,9,19,45
88 avenue du GÃ©nÃ©ral de Gaulle,2,2,0,0,Issy-les-Moulineaux,STATION,92130,Issy-les-Moulineaux/De Gaulle/88,station,ok,2018,4,2,15,42
29 rue Saint Stenay,7,7,0,0,Drancy,STATION,93700,Drancy/Saint Stenay/29,station,ok,2018,4,3,2,46
1 Boulevard Murat,3,3,0,0,Paris,STATION,75016,Paris/Murat/1,station,ok,2018,4,2,7,35
91 rue du Faubourg Saint-Denis,1,1,1,0,Paris,STATION,75010,Paris/Saint-Denis/91,station,ok,2018,4,7,10,15
99 Rue Monge,0,0,0,1,Paris,STATION,75005,Paris/Monge/99,station,ok,2018,4,4,15,18
2 Rue du Nouveau Bercy,2,2,0,0,Charenton-le-Pont,STATION,94220,Charenton-le-Pont/Nouveau Bercy/2,station,ok,2018,4,8,1,43
28 rue Darcet,4,4,0,0,Paris,STATION,75017,Paris/Darcet/28,station,ok,2018,4,9,21,51
1 Avenue du GÃ©nÃ©ral GalliÃ©ni,5,5,0,0,Joinville-le-Pont,STATION,94340,Joinville-le-Pont/GalliÃ©ni/1,station,ok,2018,4,8,6,32
2 rue Jean Cocteau,4,4,0,0,Paris,STATION,75018,Paris/Jean Cocteau/2,station,ok,2018,4,9,16,54
7 rue Paul PainlevÃ©,0,0,0,0,Paris,STATION,75005,Paris/Paul PainlevÃ©/7,station,ok,2018,4,3,23,5
24 boulevard Paul Vaillant Couturier,3,3,0,0,Drancy,SPACE,93700,Drancy/Couturier/24,full_station,ok,2018,4,3,13,55
1 rue Jean-FranÃ§ois LÃ©pine,0,0,0,0,Paris,STATION,75018,Paris/Jean-FranÃ§ois LÃ©pine/1,station,closed,2018,4,8,18,20
88 avenue du GÃ©nÃ©ral de Gaulle,6,6,0,0,Issy-les-Moulineaux,STATION,92130,Issy-les-Moulineaux/De Gaulle/88,station,ok,2018,4,6,3,15
11 rue Henri Say,5,5,0,0,AsniÃ¨res-sur-Seine,STATION,92600,AsniÃ¨res-sur-Seine/Henri Say/11,station,ok,2018,4,5,17,33
54 Rue David d'Angers,1,1,0,0,Paris,STATION,75019,Paris/David d'Angers/54,station,ok,2018,4,7,21,26
1 place Stalingrad,3,3,0,0,Neuilly-Plaisance,STATION,93360,Neuilly-Plaisance/Stalingrad/1,station,ok,2018,4,2,2,49
71 rue Froidevaux,0,0,0,0,Paris,STATION,75014,Paris/Froidevaux/71,station,ok,2018,4,8,10,40
41 Boulevard Pasteur,4,4,0,1,Paris,STATION,75015,Paris/Pasteur/41,station,ok,2018,4,2,12,19
7 rue Arthur Chevalier,5,5,0,0,Aulnay-sous-bois,STATION,93600,Aulnay-sous-bois/Arthur Chevalier/7,station,ok,2018,4,1,7,51
59 avenue Reille,3,3,0,0,Paris,STATION,75014,Paris/Reille/59,station,ok,2018,4,6,12,56
71 rue Marx Dormoy,0,0,0,0,Fontenay-aux-Roses,STATION,92260,Fontenay-aux-Roses/Marx Dormoy/71,station,ok,2018,4,4,18,32
52 Rue Carnot,4,4,0,0,Suresnes,STATION,92150,Suresnes/Carnot/52,station,ok,2018,4,7,18,20
10 rue Jacques Mazaud,2,2,0,0,Levallois-Perret,PARKING,92300,Levallois-Perret/Verdun/Parking,station,ok,2018,4,4,13,25
2 Rue du Buisson Saint Louis,1,1,0,0,Paris,STATION,75010,Paris/Buisson Saint Louis/2,station,ok,2018,4,5,15,37
17 boulevard Saint-Martin,0,0,0,0,Paris,STATION,75003,Paris/Saint-Martin/17,station,ok,2018,4,9,15,36
Quai de SÃ¨vres,0,0,0,0,SÃ¨vres,PARKING,92310,SÃ¨vres/Manufacture Nationale/1,station,ok,2018,4,5,1,28
3 Rue Camille Desmoulins,5,5,0,0,Cachan,SPACE,94230,Cachan/Camille Desmoulins/3,full_station,ok,2018,4,2,9,46
4 Rue Louis SallÃ©,1,1,0,0,Limeil-BrÃ©vannes,SPACE,94450,Limeil-BrÃ©vannes/Louis SallÃ©/4,full_station,ok,2018,4,6,7,46
3 rue Gabriel PÃ©ri,0,0,0,0,Saint-Denis,STATION,93200,Saint-Denis/Gabriel PÃ©ri/3,station,closed,2018,4,9,9,27
19 rue de Chateaubriand,0,0,0,0,Paris,STATION,75008,Paris/Chateaubriand/19,station,ok,2018,4,9,0,31
18 Rue Gabriel FaurÃ©,6,6,0,0,CrÃ©teil,STATION,94000,CrÃ©teil/Gabriel FaurÃ©/18,station,ok,2018,4,1,20,53
81 rue FalguiÃ¨re,4,4,0,0,Paris,PARKING,75015,Paris/Pasteur Montparnasse/Parking,station,ok,2018,4,7,3,53
8 Place du 25 AoÃ»t 1944,1,1,0,0,Paris,STATION,75014,Paris/25 AoÃ»t 1944/8,station,ok,2018,4,1,18,40
2 rue Maurice Berteaux,2,2,0,1,Paris,STATION,75020,Paris/Maurice Berteaux/2,station,ok,2018,4,5,17,21
70 avenue Henri Martin,6,6,0,0,Paris,STATION,75116,Paris/Henri Martin/70,station,ok,2018,4,3,9,28
12 Rue GouthiÃ¨re,2,2,0,0,Paris,STATION,75013,Paris/GouthiÃ¨re/12,station,ok,2018,4,6,2,51
77 Rue Jean de la Fontaine,3,3,0,0,Paris,STATION,75016,Paris/Jean de la Fontaine/77,station,ok,2018,4,4,5,32
356 rue des PyrÃ©nÃ©es,2,2,0,0,Paris,STATION,75020,Paris/PyrÃ©nÃ©es/356,station,ok,2018,4,9,14,6
13 rue Malher,1,1,0,1,Paris,STATION,75004,Paris/Malher/13,station,ok,2018,4,5,15,2
142 rue du Bac,5,5,0,0,Paris,STATION,75007,Paris/Bac/142,station,ok,2018,4,5,12,5
280 avenue Jean JaurÃ¨s,0,0,0,0,ChÃ¢tenay-Malabry,STATION,92290,ChÃ¢tenay-Malabry/Jean JaurÃ¨s/280,station,closed,2018,4,1,5,12
31 boulevard de Grenelle,0,0,0,0,Paris,PARKING,75015,Paris/Grenelle 31/Parking,station,closed,2018,4,1,14,40
30 Quai de Dion Bouton,5,5,0,0,Puteaux,SPACE,92800,Puteaux/Dion Bouton/30,full_station,ok,2018,4,1,15,9
10 Rue Sadi Carnot,2,2,0,0,AsniÃ¨res-sur-Seine,STATION,92600,AsniÃ¨res-sur-Seine/Sadi Carnot/10,station,ok,2018,4,8,16,59
7 Rue Pruvot,0,0,0,0,Vanves,STATION,92170,Vanves/Pruvot/7,station,closed,2018,4,2,8,24
4 Rue Auguste Perret,2,2,0,0,Rueil-Malmaison,STATION,92500,Rueil-Malmaison/Auguste Perret/4,station,ok,2018,4,2,5,56
81 rue FalguiÃ¨re,0,0,0,0,Paris,PARKING,75015,Paris/Pasteur Montparnasse/Parking,station,ok,2018,4,2,3,57
64 rue du Faubourg PoissonniÃ¨re,0,0,0,0,Paris,STATION,75010,Paris/PoissonniÃ¨re/64,station,ok,2018,4,8,3,34
4 Avenue SecrÃ©tan,1,1,0,0,Paris,STATION,75019,Paris/SecrÃ©tan/4,station,ok,2018,4,7,21,22
28 rue d'Aumale,3,3,0,0,Paris,STATION,75009,Paris/Aumale/28,station,ok,2018,4,3,9,2
61 Avenue de Flandre,0,0,0,0,Paris,STATION,75019,Paris/Flandre/61,station,closed,2018,4,3,21,10
24 Avenue du Pont Royal,4,4,0,1,Cachan,STATION,94230,Cachan/Pont Royal/24,station,ok,2018,4,6,7,8
236 Boulevard Voltaire,3,3,0,0,Paris,STATION,75011,Paris/Voltaire/236,station,ok,2018,4,9,0,1
24 rue de LiÃ¨ge,0,0,0,0,Paris,STATION,75008,Paris/LiÃ¨ge/24,station,ok,2018,4,3,3,11
65 rue Ordener,1,1,0,0,Paris,STATION,75018,Paris/Ordener/65,station,ok,2018,4,2,16,50
10 Avenue du Docteur Arnold Netter,2,2,0,0,Paris,STATION,75012,Paris/Arnold Netter/10,station,ok,2018,4,6,19,2
7 rue Paul PainlevÃ©,0,0,0,0,Paris,STATION,75005,Paris/Paul PainlevÃ©/7,station,ok,2018,4,8,1,43
188 Avenue de Choisy,4,4,0,1,Paris,STATION,75013,Paris/Choisy/188,station,ok,2018,4,2,7,27
42 rue Pierre Brossolette,0,0,0,0,Colombes,STATION,92700,Colombes/Pierre Brossolette/42,station,closed,2018,4,8,0,21
18 Rue Balard,4,4,0,0,Paris,SPACE,75015,Paris/Balard/18,full_station,ok,2018,4,9,4,27
77 avenue Pierre Brossolette,6,6,0,0,CrÃ©teil,STATION,94000,CrÃ©teil/Pierre Brossolette/77,station,ok,2018,4,7,14,24
155 Avenue Ledru Rollin,1,1,0,0,Paris,STATION,75011,Paris/Ledru Rollin/155,station,ok,2018,4,8,18,23
59 Boulevard Voltaire,0,0,0,0,Paris,STATION,75011,Paris/Voltaire/59,station,closed,2018,4,9,1,57
13 rue du conservatoire,0,0,0,0,Paris,STATION,75009,Paris/Conservatoire/13,station,ok,2018,4,8,1,30
70 avenue Henri Martin,6,6,0,0,Paris,STATION,75116,Paris/Henri Martin/70,station,ok,2018,4,7,9,41
3 Rue Henard,1,1,0,0,Paris,STATION,75012,Paris/Henard/3,station,ok,2018,4,2,2,27
1 rue Fernand Labori,2,2,0,0,Paris,STATION,75018,Paris/Fernand Labori/1,station,ok,2018,4,5,16,55
15 place du GÃ©nÃ©ral de Gaulle,3,3,0,0,Montreuil,STATION,93100,Montreuil/De Gaulle/15,station,ok,2018,4,7,20,11
17 allÃ©e Jean-Baptiste Preux,1,1,0,0,Alfortville,STATION,94140,Alfortville/Jean-Baptiste Preux/17,station,ok,2018,4,4,20,19
55 avenue de SÃ©gur,0,0,0,0,Paris,STATION,75007,Paris/SÃ©gur/55,station,ok,2018,4,6,4,30
10 Rue Anizan Cavillon,0,0,0,0,Le Bourget,SPACE,93350,Le Bourget/Anizan Cavillon/10,full_station,closed,2018,4,1,7,12
99 rue Charles-de-Gaulle,0,0,0,0,Yerres,STATION,91330,Yerres/Charles-de-Gaulle/99,station,ok,2018,4,2,20,19
41 Boulevard Pasteur,2,2,0,0,Paris,STATION,75015,Paris/Pasteur/41,station,ok,2018,4,1,12,32
30 rue du MarÃ©chal Joffre,6,6,0,0,Colombes,SPACE,92700,Colombes/MarÃ©chal Joffre/30,full_station,ok,2018,4,1,14,22
3 Rue des Halles,0,0,0,0,Paris,SPACE,75001,Paris/Halles/3,full_station,ok,2018,4,2,2,44
40 Avenue de la Grande ArmÃ©e,1,1,0,0,Paris,STATION,75017,Paris/Grande ArmÃ©e/40,station,ok,2018,4,4,4,12
105 bis Rue Pelleport,0,0,0,0,Paris,STATION,75020,Paris/Pelleport/105,station,ok,2018,4,8,16,43
1 Rue Dante,0,0,0,0,Paris,STATION,75005,Paris/Dante/1,station,ok,2018,4,3,9,42
1 rue Maryse BastiÃ©,3,3,0,0,Aulnay-sous-bois,STATION,93600,Aulnay-sous-bois/Maryse BastiÃ©/1,station,ok,2018,4,8,15,44
182 Boulevard Voltaire,1,1,0,0,Paris,STATION,75011,Paris/Voltaire/182,station,ok,2018,4,6,6,30
1 rue Velpeau,4,4,0,0,Paris,PARKING,75007,Paris/SÃ¨vres Babylone/Parking,station,ok,2018,4,4,21,0
61 Boulevard Jean JaurÃ¨s,4,4,0,0,Boulogne-Billancourt,STATION,92100,Boulogne-Billancourt/Jean JaurÃ¨s/61,station,ok,2018,4,5,4,6
32 avenue FranÃ§ois Vincent Raspail,1,1,0,0,Arcueil,STATION,94110,Arcueil/FranÃ§ois Vincent Raspail/32,station,ok,2018,4,3,2,18
175 avenue du 18 Juin 1940,2,2,0,0,Rueil-Malmaison,STATION,92500,Rueil-Malmaison/18 Juin 1940/175,station,ok,2018,4,5,18,22
42 Rue Victor Hugo,4,4,0,1,Colombes,STATION,92700,Colombes/Victor Hugo/42,station,ok,2018,4,4,7,59
94 Rue Paul Vaillant Couturier,2,2,0,0,Nanterre,STATION,92000,Nanterre/Paul Vaillant Couturier/94,station,ok,2018,4,3,2,42
1 rue Chazelles,0,0,0,0,Paris,STATION,75017,Paris/Chazelles/1,station,ok,2018,4,6,5,52
249 avenue Gambetta,0,0,0,0,Paris,STATION,75020,Paris/Gambetta/249,station,closed,2018,4,3,4,33
188 Rue du Lieutenant-Colonel de Montbrison,1,1,0,0,Rueil-Malmaison,STATION,92500,Rueil-Malmaison/De Montbrison/188,station,ok,2018,4,3,14,48
1 rue Boulard,1,1,0,0,Paris,STATION,75014,Paris/Boulard/1,station,ok,2018,4,8,21,56
2 Rue Jean-Jacques Rousseau,6,6,0,0,AsniÃ¨res-sur-Seine,STATION,92600,AsniÃ¨res-sur-Seine/Jean-Jacques Rousseau/2,station,ok,2018,4,2,6,51
120 cours de Vincennes,4,4,0,0,Paris,STATION,75012,Paris/Vincennes/120,station,ok,2018,4,5,2,9
57 avenue du Roule,1,1,0,0,Neuilly-sur-Seine,PARKING,92200,Neuilly-sur-Seine/Parmentier/parking,station,ok,2018,4,5,5,26
73 boulevard Diderot,2,2,0,0,Paris,STATION,75012,Paris/Diderot/73,station,ok,2018,4,9,6,58
170 boulevard Pereire,4,4,0,0,Paris,STATION,75017,Paris/Pereire/170,station,ok,2018,4,3,14,53
15 rue du Commandant RenÃ© Mouchotte,0,0,0,0,Paris,PARKING,75014,Paris/Montparnasse GaÃ®tÃ©/Parking,station,closed,2018,4,3,4,19
17 rue Caulaincourt,0,0,0,0,Paris,STATION,75018,Paris/Caulaincourt/17,station,ok,2018,4,7,11,56
31 boulevard de Grenelle,0,0,0,0,Paris,PARKING,75015,Paris/Grenelle 31/Parking,station,closed,2018,4,7,12,1
1 Rue RenÃ© Jacques,2,2,0,0,Issy-les-Moulineaux,STATION,92130,Issy-les-Moulineaux/RenÃ© Jacques/1,station,ok,2018,4,7,10,3
17 rue Jean-Pierre Timbaud,0,0,0,0,Fontenay-Sous-Bois,STATION,94120,Fontenay-Sous-Bois/Jean-Pierre Timbaud/17,station,ok,2018,4,6,8,21
8 rue Adolphe Mille,0,0,0,0,Paris,STATION,75019,Paris/Adolphe Mille/8,station,ok,2018,4,8,1,2
2 avenue Matignon,0,0,0,0,Paris,STATION,75008,Paris/Matignon/2,station,ok,2018,4,8,11,7
14 rue Lavoisier,2,2,0,0,Nanterre,STATION,92000,Nanterre/Lavoisier/14,station,ok,2018,4,1,8,3
15 bis rue de Tolbiac,4,4,0,0,Paris,STATION,75013,Paris/Tolbiac/15,station,ok,2018,4,7,15,28
16 avenue de la rÃ©publique,4,4,0,1,Gennevilliers,STATION,92230,Gennevilliers/RÃ©publique/16,station,ok,2018,4,2,8,16
47 Boulevard Charles de Gaulle,0,0,0,0,Malakoff,SPACE,92240,Malakoff/Charles de Gaulle/Parking,full_station,ok,2018,4,5,21,30
131 rue du Chevaleret,3,3,1,0,Paris,STATION,75013,Paris/Chevaleret/131,station,ok,2018,4,2,11,1
98 rue de Turenne,0,0,0,0,Paris,STATION,75003,Paris/Turenne/98,station,ok,2018,4,6,11,46
6 Rue Pablo Neruda,2,2,0,1,Nanterre,STATION,92000,Nanterre/Pablo Neruda/6,station,ok,2018,4,8,12,44
117 rue de Lagny,4,4,0,0,Paris,STATION,75020,Paris/Lagny/117,station,ok,2018,4,4,15,27
8 rue Danton,0,0,0,0,Paris,STATION,75006,Paris/Danton/8,station,ok,2018,4,9,3,56
68 rue Paul Vaillant Couturier,5,5,0,0,Clamart,STATION,92140,Clamart/Paul Vaillant Couturier/68,station,ok,2018,4,5,12,20
4 rue de Constantinople,1,1,0,0,Paris,STATION,75008,Paris/Constantinople/4,station,ok,2018,4,3,0,9
231 rue des PyrÃ©nÃ©es,0,0,0,0,Paris,STATION,75020,Paris/PyrÃ©nÃ©es/231,station,ok,2018,4,8,12,5
52 avenue Ambroisine,1,1,0,0,Champigny-sur-Marne,STATION,94500,Champigny-sur-Marne/Ambroisine/52,station,ok,2018,4,5,9,1
9 rue Lobineau,1,1,0,0,Paris,STATION,75006,Paris/Lobineau/9,station,ok,2018,4,5,17,1
58 avenue de la RÃ©publique,2,2,0,0,Bagnolet,STATION,93170,Bagnolet/RÃ©publique/58,station,ok,2018,4,5,22,31
66 boulevard Rodin,6,6,0,0,Issy-les-Moulineaux,STATION,92130,Issy-les-Moulineaux/Rodin/66,station,ok,2018,4,2,15,45
1 avenue Hoche,3,3,0,0,Nanterre,STATION,92000,Nanterre/Hoche/1,station,ok,2018,4,3,13,48
29 rue d'Alsace,0,0,0,0,Levallois-Perret,PARKING,92300,Levallois-Perret/So'Ouest/Parking,station,ok,2018,4,1,13,29
10 Rue Anizan Cavillon,0,0,0,0,Le Bourget,SPACE,93350,Le Bourget/Anizan Cavillon/10,full_station,closed,2018,4,1,1,37
4 rue Alexis de Tocqueville,6,6,0,1,Antony,STATION,92160,Antony/Alexis de Tocqueville/4,station,ok,2018,4,9,12,37
94 avenue de Saint-MandÃ©,5,5,0,0,Paris,STATION,75012,Paris/Saint-MandÃ©/94,station,ok,2018,4,8,3,2
4 rue de Constantinople,0,0,0,0,Paris,STATION,75008,Paris/Constantinople/4,station,ok,2018,4,4,7,14
120 boulevard du Montparnasse,0,0,0,0,Paris,PARKING,75014,Paris/Montparnasse Raspail/Parking,station,closed,2018,4,1,8,11
7 rue Pottier,7,7,0,0,Le Chesnay,STATION,78150,Le Chesnay/Pottier/7,station,ok,2018,4,6,0,47
6 avenue de la Porte de Champerret,5,5,1,0,Paris,PARKING,75017,Paris/Porte de Champerret/6,station,ok,2018,4,5,11,22
43 rue Vivienne,0,0,0,0,Paris,STATION,75002,Paris/Vivienne/43,station,closed,2018,4,6,14,42
166 promenade du Verger,3,3,0,1,Issy-les-Moulineaux,STATION,92130,Issy-les-Moulineaux/Promenade du Verger/166,station,ok,2018,4,1,18,57
3 Rue Henard,0,0,0,0,Paris,STATION,75012,Paris/Henard/3,station,ok,2018,4,3,22,10
9 boulevard Paul Vaillant Couturier,5,5,0,0,Villejuif,SPACE,94800,Villejuif/Paul Vaillant Couturier/9,full_station,ok,2018,4,8,23,22
26 avenue Trudaine,1,1,0,0,Paris,SPACE,75009,Paris/Trudaine/26,full_station,ok,2018,4,1,18,13
4 rue Claude-Nicolas Ledoux,5,5,0,0,CrÃ©teil,STATION,94000,CrÃ©teil/Claude-Nicolas Ledoux/4,station,ok,2018,4,1,7,12
1 Rue RenÃ© Jacques,0,0,0,0,Issy-les-Moulineaux,STATION,92130,Issy-les-Moulineaux/RenÃ© Jacques/1,station,ok,2018,4,6,1,46
68 avenue Mozart,4,4,0,0,Paris,STATION,75016,Paris/Mozart/68,station,ok,2018,4,5,21,17
7 rue d'Alexandrie,0,0,0,0,Paris,STATION,75002,Paris/Alexandrie/7,station,ok,2018,4,9,21,33
36 rue Saint-Maur,1,1,0,0,Paris,STATION,75011,Paris/Saint-Maur/36,station,ok,2018,4,2,19,35
7 avenue Claude Debussy,4,4,0,0,Clichy-la-Garenne,STATION,92110,Clichy-la-Garenne/Claude Debussy/7,station,ok,2018,4,2,9,36
1 avenue Victor Hugo,4,4,0,1,Noisy-le-Sec,STATION,93130,Noisy-le-Sec/Victor Hugo/1,station,ok,2018,4,6,6,8
161 rue du Faubourg Saint-HonorÃ©,0,0,0,0,Paris,STATION,75008,Paris/Saint-HonorÃ©/161,station,ok,2018,4,7,5,5
32 rue Robert Marchand,5,5,0,0,Fontenay-aux-Roses,STATION,92260,Fontenay-aux-Roses/Robert Marchand/32,station,ok,2018,4,3,1,48
44 Place de l'Ãglise,4,4,0,0,Pantin,STATION,93500,Pantin/Ãglise/44,station,ok,2018,4,9,6,50
6 rue de l'Ouest,4,4,0,0,Paris,STATION,75014,Paris/Ouest/6,station,ok,2018,4,5,20,55
103 avenue Charles de Gaulle,6,6,0,0,Le Chesnay,STATION,78150,Le Chesnay/Charles de Gaulle/103,station,ok,2018,4,1,12,38
22 Rue Mademoiselle,5,5,0,0,Paris,STATION,75015,Paris/Mademoiselle/22,station,ok,2018,4,8,22,27
9 rue Lobineau,0,0,0,0,Paris,STATION,75006,Paris/Lobineau/9,station,ok,2018,4,3,7,43
77 Rue Jean Bleuzen,0,0,0,0,Vanves,SPACE,92170,Vanves/Jean Bleuzen/77,full_station,ok,2018,4,9,19,40
19 Rue de l'ArrivÃ©e,2,2,0,0,Enghien-les-Bains,STATION,95880,Enghien-les-Bains/ArrivÃ©e/19,station,ok,2018,4,8,18,10
41 rue de Tolbiac,1,1,0,0,Paris,STATION,75013,Paris/Tolbiac/41,station,ok,2018,4,5,4,27
22 Boulevard de Belleville,0,0,0,0,Paris,STATION,75020,Paris/Belleville/22,station,ok,2018,4,2,16,41
5 boulevard de Bercy,1,1,0,0,Paris,STATION,75112,Paris/Bercy/5,station,ok,2018,4,5,23,37
22 Avenue Jean JaurÃ¨s,5,5,0,0,Issy-les-Moulineaux,STATION,92130,Issy-les-Moulineaux/Jean JaurÃ¨s/22,station,ok,2018,4,4,7,44
61 avenue du GÃ©nÃ©ral De Gaulle,1,1,0,0,CrÃ©teil,STATION,94000,CrÃ©teil/De Gaulle/61,station,ok,2018,4,8,5,36
7 rue d'Alexandrie,3,3,0,0,Paris,STATION,75002,Paris/Alexandrie/7,station,ok,2018,4,5,16,15
18 rue Franklin,4,4,1,1,Montreuil,STATION,93100,Montreuil/Franklin/18,station,ok,2018,4,6,1,33
18 rue LinnÃ©,0,0,0,1,Paris,STATION,75005,Paris/LinnÃ©/18,station,ok,2018,4,2,19,18
17 Avenue de Colmar,5,5,0,0,Rueil-Malmaison,STATION,92500,Rueil-Malmaison/Colmar/17,station,ok,2018,4,4,5,50
3 boulevard du Couchant,6,6,0,0,Nanterre,STATION,92000,Nanterre/Couchant/3,station,ok,2018,4,3,13,22
172 boulevard Diderot,5,5,0,0,Paris,SPACE,75012,Paris/Diderot/172,full_station,ok,2018,4,4,13,49
1 Place de la RÃ©publique,2,2,0,0,Levallois-Perret,PARKING,92300,Levallois-Perret/HÃ´tel de Ville/Parking,station,ok,2018,4,7,14,13
145 avenue du GÃ©nÃ©ral Leclerc,0,0,0,0,Maisons-Alfort,STATION,94700,Maisons-Alfort/Leclerc/145,station,closed,2018,4,2,14,2
216 avenue du GÃ©nÃ©ral Leclerc,6,6,0,0,CrÃ©teil,STATION,94000,CrÃ©teil/Leclerc/216,station,ok,2018,4,9,9,46
1 rue Claude PernÃ¨s,4,4,0,1,Rosny-sous-Bois,SPACE,93110,Rosny-sous-Bois/Claude PernÃ¨s/1,full_station,ok,2018,4,9,22,29
108 Rue Jouffroy d'Abbans,4,4,0,0,Paris,STATION,75017,Paris/Jouffroy d'Abbans/108,station,ok,2018,4,4,3,15
19 Rue des Filles du Calvaire,6,6,0,0,Paris,STATION,75003,Paris/Filles du Calvaire/19,station,ok,2018,4,2,21,12
14 place Moreau David,7,7,0,0,Fontenay-Sous-Bois,STATION,94120,Fontenay-Sous-Bois/Moreau David/14,station,ok,2018,4,3,1,33
2 avenue Matignon,4,4,0,0,Paris,STATION,75008,Paris/Matignon/2,station,ok,2018,4,5,16,45
38 avenue des Ternes,2,2,0,0,Paris,PARKING,75017,Paris/Ternes/Parking,station,ok,2018,4,1,9,12
46 rue Armand Carrel,1,1,2,0,Paris,STATION,75019,Paris/Armand Carrel/46,station,ok,2018,4,8,8,19
127 rue de Verdun,4,4,0,1,Bagneux,STATION,92220,Bagneux/Verdun/127,station,ok,2018,4,1,12,16
4 rue Alexis de Tocqueville,6,6,0,0,Antony,STATION,92160,Antony/Alexis de Tocqueville/4,station,ok,2018,4,1,10,25
4 rue Claude-Nicolas Ledoux,5,5,0,1,CrÃ©teil,STATION,94000,CrÃ©teil/Claude-Nicolas Ledoux/4,station,ok,2018,4,7,23,0
30 Boulevard de MÃ©nilmontant,3,3,0,0,Paris,STATION,75020,Paris/MÃ©nilmontant/30,station,ok,2018,4,6,15,56
46 quai de la RapÃ©e,2,2,0,0,Paris,STATION,75012,Paris/RapÃ©e/46,station,ok,2018,4,8,7,36
15 Rue Marcel Ethis,0,0,0,0,Romainville,STATION,93230,Romainville/Marcel Ethis/15,station,ok,2018,4,2,20,9
22 place de l'Europe,0,0,0,0,Alfortville,STATION,94140,Alfortville/Europe/22,station,closed,2018,4,8,21,43
9 rue RenÃ© Sahors,1,1,0,2,Vanves,STATION,92170,Vanves/RenÃ© Sahors/9,station,ok,2018,4,8,0,34
2 rue de Martignac,2,2,0,0,Paris,STATION,75007,Paris/Martignac/2,station,ok,2018,4,1,9,16
50 rue Emile Zola,0,0,0,0,Bezons,STATION,95870,Bezons/Emile Zola/50,station,ok,2018,4,9,3,28
236 Avenue Henri Barbusse,1,1,0,0,Drancy,STATION,93700,Drancy/Henri Barbusse/236,station,ok,2018,4,8,13,51
120 Rue Ordener,2,2,0,0,Paris,STATION,75018,Paris/Ordener/120,station,ok,2018,4,7,12,43
6 rue Charles et Robert,5,5,1,0,Paris,STATION,75020,Paris/Charles et Robert/6,station,ok,2018,4,8,3,34
67 rue Louis Blanc,4,4,0,0,Paris,STATION,75010,Paris/Louis Blanc/67,station,ok,2018,4,3,15,45
180 Avenue Victor Hugo,4,4,0,0,Paris,STATION,75016,Paris/Victor Hugo/180,station,ok,2018,4,3,13,3
22 bis rue Legendre,0,0,0,0,Paris,STATION,75017,Paris/Legendre/22,station,ok,2018,4,5,9,48
42 rue Gardenat Lapostol,4,4,0,0,Suresnes,STATION,92150,Suresnes/Gardenat Lapostol/42,station,ok,2018,4,1,12,33
66 rue de la JonquiÃ¨re,0,0,0,0,Paris,STATION,75017,Paris/JonquiÃ¨re/66,station,ok,2018,4,3,11,9
115 avenue de Malakoff,5,5,0,0,Paris,STATION,75016,Paris/Malakoff/115,station,ok,2018,4,3,2,0
2 rue Maurice Berteaux,2,2,0,0,Paris,STATION,75020,Paris/Maurice Berteaux/2,station,ok,2018,4,7,14,43
41 Boulevard Bourdon,0,0,0,0,Paris,SPACE,75004,Paris/Bourdon/41,full_station,ok,2018,4,5,5,54
33 avenue du GÃ©nÃ©ral de Gaulle,0,0,0,0,Bagnolet,SPACE,93170,Bagnolet/De Gaulle/33,full_station,closed,2018,4,6,5,52
2 Place de Catalogne,1,1,0,0,Paris,SPACE,75014,Paris/Catalogne/2,full_station,ok,2018,4,3,15,49
142 Avenue LaferriÃ¨re,0,0,0,0,CrÃ©teil,STATION,94000,CrÃ©teil/LaferriÃ¨re/142,station,closed,2018,4,4,3,28
9 rue Jacques Mazaud,6,6,0,0,Levallois-Perret,PARKING,92300,Levallois-Perret/Verdun/Parking2,station,ok,2018,4,3,20,5
5 boulevard de Bercy,1,1,0,0,Paris,STATION,75112,Paris/Bercy/5,station,ok,2018,4,5,2,3
22 place Charles Fillion,5,5,0,0,Paris,STATION,75017,Paris/Charles Fillion/22,station,ok,2018,4,3,20,57
20 Rue Gambetta,2,2,0,0,Nanterre,SPACE,92000,Nanterre/Gambetta/20,full_station,ok,2018,4,5,15,37
22 boulevard FÃ©lix Faure,5,5,0,0,Aulnay-sous-bois,SPACE,93600,Aulnay-sous-bois/FÃ©lix Faure/22,full_station,ok,2018,4,7,10,40
